GM = 4.911328E12
orbital radius = 1837400.0 m
velocity = 1634.9241672822895 m/s
predicted period = 7061.3212003602575 s
state.size = 4
state = [ 1837400.0, 0.0, 0.0, 1634.9241672822895 ]

t, x, y, vx, vy, am, en, radius, v
1758.5, 11166.953940195557, 1837366.0656329955, -1634.8939723782385, 9.936389937820348, 3.0040096649644704E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1759.0, 10349.505875794886, 1837370.8519860932, -1634.898231289936, 9.209022137675145, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1759.5, 9532.055762840198, 1837375.2746548292, -1634.9021665941705, 8.481652514720283, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1760.0, 8714.603763135423, 1837379.3336383281, -1634.9057782901632, 7.754281212929393, 3.004009664964471E9, -1336488.516381851, 1837399.9999999932, 1634.9241672822914
1760.5, 7897.150038484862, 1837383.0289357863, -1634.9090663771992, 7.026908376276442, 3.004009664964471E9, -1336488.516381851, 1837399.9999999932, 1634.9241672822914
1761.0, 7079.694750693159, 1837386.3605464725, -1634.9120308546276, 6.299534148735697, 3.0040096649644713E9, -1336488.5163818507, 1837399.9999999932, 1634.9241672822914
1761.5, 6262.238061565267, 1837389.3284697272, -1634.9146717218616, 5.572158674281705, 3.004009664964471E9, -1336488.5163818512, 1837399.999999993, 1634.9241672822914
1762.0, 5444.780132906418, 1837391.932704963, -1634.9169889783786, 4.844782096889257, 3.004009664964471E9, -1336488.5163818505, 1837399.9999999932, 1634.9241672822916
1762.5, 4627.321126522085, 1837394.1732516643, -1634.9189826237198, 4.1174045605333625, 3.004009664964471E9, -1336488.5163818507, 1837399.9999999932, 1634.9241672822914
1763.0, 3809.86120421796, 1837396.0501093876, -1634.9206526574906, 3.390026209189221, 3.004009664964471E9, -1336488.5163818512, 1837399.999999993, 1634.9241672822914
1763.5, 2992.4005277999127, 1837397.5632777617, -1634.9219990793604, 2.662647186832193, 3.004009664964471E9, -1336488.5163818507, 1837399.9999999932, 1634.9241672822914
1764.0, 2174.939259073962, 1837398.7127564866, -1634.9230218890627, 1.9352676374377729, 3.0040096649644704E9, -1336488.5163818514, 1837399.999999993, 1634.9241672822914
1764.5, 1357.4775598462459, 1837399.4985453351, -1634.9237210863953, 1.2078877049815582, 3.0040096649644704E9, -1336488.5163818514, 1837399.999999993, 1634.9241672822914
1765.0, 540.0155919229858, 1837399.9206441517, -1634.9240966712196, 0.4805075334392228, 3.0040096649644704E9, -1336488.5163818516, 1837399.999999993, 1634.9241672822911
1765.5, -277.4464828895424, 1837399.9790528528, -1634.9241486434612, -0.24687273321351189, 3.0040096649644704E9, -1336488.5163818516, 1837399.999999993, 1634.9241672822911
1766.0, -1094.9085027850424, 1837399.6737714268, -1634.92387700311, -0.974252951000906, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999932, 1634.924167282291
1766.5, -1912.3703059572283, 1837399.004799934, -1634.9232817502195, -1.7016329759472293, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999932, 1634.924167282291
1767.0, -2729.8317305998576, 1837397.972138507, -1634.922362884908, -2.4290126640767893, 3.004009664964471E9, -1336488.5163818514, 1837399.9999999932, 1634.924167282291
1767.5, -3547.292614906762, 1837396.57578735, -1634.9211204073567, -3.1563918714139607, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999932, 1634.924167282291
1768.0, -4364.752797071881, 1837394.8157467397, -1634.919554317812, -3.883770453983214, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999932, 1634.924167282291
1768.5, -5182.212115289292, 1837392.6920170242, -1634.9176646165838, -4.611148267809141, 3.00400966496447E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1769.0, -5999.670407753246, 1837390.204598624, -1634.9154513040462, -5.3385251689164885, 3.0040096649644704E9, -1336488.5163818516, 1837399.9999999932, 1634.924167282291
1769.5, -6817.127512658193, 1837387.3534920313, -1634.9129143806372, -6.0659010133301825, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999932, 1634.924167282291
1770.0, -7634.583268198821, 1837384.1386978107, -1634.910053846859, -6.793275657075358, 3.00400966496447E9, -1336488.5163818514, 1837399.9999999932, 1634.924167282291
1770.5, -8452.037512570085, 1837380.5602165984, -1634.9068697032778, -7.520648956177388, 3.0040096649644704E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1771.0, -9269.490083967237, 1837376.6180491026, -1634.9033619505237, -8.248020766661913, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999932, 1634.924167282291
1771.5, -10086.940820585862, 1837372.3121961039, -1634.8995305892913, -8.975390944554864, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999932, 1634.924167282291
1772.0, -10904.389560621907, 1837367.6426584541, -1634.8953756203387, -9.7027593458825, 3.00400966496447E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1772.5, -11721.836142271715, 1837362.609437078, -1634.8908970444884, -10.430125826671429, 3.00400966496447E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1773.0, -12539.280403732058, 1837357.2125329715, -1634.886094862627, -11.15749024294864, 3.00400966496447E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1773.5, -13356.722183200165, 1837351.4519472031, -1634.880969075705, -11.88485245074153, 3.00400966496447E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1774.0, -14174.161318873756, 1837345.3276809128, -1634.875519684737, -12.612212306077934, 3.0040096649644694E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1774.5, -14991.597648951074, 1837338.839735313, -1634.8697466908013, -13.339569664986152, 3.0040096649644694E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1775.0, -15809.03101163092, 1837331.988111688, -1634.863650095041, -14.066924383494978, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999932, 1634.924167282291
1775.5, -16626.461245112678, 1837324.7728113937, -1634.8572298986628, -14.794276317633729, 3.0040096649644694E9, -1336488.5163818523, 1837399.999999993, 1634.9241672822907
1776.0, -17443.888187596356, 1837317.1938358585, -1634.8504861029373, -15.521625323432273, 3.0040096649644694E9, -1336488.5163818519, 1837399.9999999932, 1634.9241672822907
1776.5, -18261.31167728261, 1837309.2511865825, -1634.8434187091996, -16.24897125692106, 3.00400966496447E9, -1336488.5163818519, 1837399.9999999932, 1634.9241672822907
1777.0, -19078.731552372785, 1837300.9448651378, -1634.8360277188483, -16.97631397413114, 3.00400966496447E9, -1336488.516381852, 1837399.9999999932, 1634.9241672822905
1777.5, -19896.14765106893, 1837292.2748731684, -1634.8283131333467, -17.703653331094213, 3.00400966496447E9, -1336488.516381852, 1837399.9999999932, 1634.9241672822905
1778.0, -20713.559811573858, 1837283.2412123906, -1634.8202749542215, -18.43098918384263, 3.0040096649644694E9, -1336488.5163818519, 1837399.9999999932, 1634.9241672822907
1778.5, -21530.967872091147, 1837273.8438845924, -1634.811913183064, -19.158321388409448, 3.00400966496447E9, -1336488.5163818523, 1837399.999999993, 1634.9241672822907
1779.0, -22348.371670825192, 1837264.0828916342, -1634.8032278215292, -19.885649800828435, 3.00400966496447E9, -1336488.5163818519, 1837399.9999999932, 1634.9241672822907
1779.5, -23165.771045981233, 1837253.9582354478, -1634.7942188713362, -20.612974277134118, 3.00400966496447E9, -1336488.5163818519, 1837399.9999999932, 1634.9241672822907
1780.0, -23983.165835765383, 1837243.469918037, -1634.784886334268, -21.3402946733618, 3.00400966496447E9, -1336488.5163818519, 1837399.9999999932, 1634.9241672822907
1780.5, -24800.555878384665, 1837232.6179414783, -1634.7752302121723, -22.06761084554759, 3.0040096649644694E9, -1336488.5163818523, 1837399.999999993, 1634.9241672822907
1781.0, -25617.941012047035, 1837221.4023079195, -1634.7652505069602, -22.794922649728438, 3.0040096649644694E9, -1336488.5163818523, 1837399.999999993, 1634.9241672822907
1781.5, -26435.32107496143, 1837209.8230195804, -1634.7549472206072, -23.52222994194215, 3.0040096649644694E9, -1336488.5163818523, 1837399.999999993, 1634.9241672822907
1782.0, -27252.69590533779, 1837197.8800787535, -1634.7443203551525, -24.249532578227434, 3.0040096649644694E9, -1336488.5163818523, 1837399.999999993, 1634.9241672822907
1782.5, -28070.065341387082, 1837185.5734878022, -1634.7333699126996, -24.976830414623915, 3.00400966496447E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1783.0, -28887.42922132135, 1837172.9032491627, -1634.722095895416, -25.70412330717217, 3.00400966496447E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1783.5, -29704.78738335373, 1837159.869365343, -1634.7104983055333, -26.431411111913754, 3.0040096649644694E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1784.0, -30522.139665698498, 1837146.4718389227, -1634.6985771453471, -27.158693684891226, 3.00400966496447E9, -1336488.5163818519, 1837399.999999993, 1634.924167282291
1784.5, -31339.485906571088, 1837132.7106725539, -1634.686332417217, -27.885970882148186, 3.0040096649644694E9, -1336488.516381852, 1837399.9999999928, 1634.924167282291
1785.0, -32156.825944188127, 1837118.5858689605, -1634.6737641235668, -28.613242559729294, 3.0040096649644694E9, -1336488.5163818519, 1837399.9999999928, 1634.924167282291
1785.5, -32974.15961676748, 1837104.0974309382, -1634.660872266884, -29.340508573680303, 3.00400966496447E9, -1336488.5163818519, 1837399.999999993, 1634.924167282291
1786.0, -33791.486762528264, 1837089.2453613547, -1634.6476568497208, -30.067768780048088, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999928, 1634.9241672822911
1786.5, -34608.80721969089, 1837074.02966315, -1634.6341178746925, -30.795023034880675, 3.00400966496447E9, -1336488.5163818516, 1837399.999999993, 1634.9241672822911
1787.0, -35426.12082647709, 1837058.4503393357, -1634.6202553444793, -31.522271194227265, 3.00400966496447E9, -1336488.5163818514, 1837399.9999999928, 1634.9241672822914
1787.5, -36243.42742110996, 1837042.5073929958, -1634.606069261825, -32.24951311413827, 3.0040096649644704E9, -1336488.5163818514, 1837399.999999993, 1634.9241672822914
1788.0, -37060.72684181398, 1837026.2008272856, -1634.5915596295376, -32.97674865066533, 3.0040096649644704E9, -1336488.5163818514, 1837399.999999993, 1634.9241672822914
1788.5, -37878.01892681504, 1837009.530645433, -1634.576726450489, -33.70397765986135, 3.004009664964471E9, -1336488.5163818514, 1837399.999999993, 1634.9241672822914
1789.0, -38695.3035143405, 1836992.4968507378, -1634.5615697276155, -34.43119999778054, 3.004009664964471E9, -1336488.516381851, 1837399.9999999932, 1634.9241672822914
1789.5, -39512.58044261919, 1836975.0994465712, -1634.5460894639168, -35.15841552047841, 3.004009664964471E9, -1336488.5163818514, 1837399.999999993, 1634.9241672822914
1790.0, -40329.84954988146, 1836957.338436377, -1634.5302856624573, -35.88562408401183, 3.004009664964471E9, -1336488.5163818514, 1837399.999999993, 1634.9241672822914
1790.5, -41147.11067435921, 1836939.213823671, -1634.514158326365, -36.612825544439055, 3.0040096649644704E9, -1336488.5163818514, 1837399.999999993, 1634.9241672822914
1791.0, -41964.36365428592, 1836920.7256120404, -1634.4977074588323, -37.34001975781973, 3.0040096649644704E9, -1336488.5163818516, 1837399.999999993, 1634.9241672822911
1791.5, -42781.608327896676, 1836901.8738051448, -1634.4809330631153, -38.06720658021494, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999928, 1634.9241672822911
1792.0, -43598.84453342822, 1836882.6584067158, -1634.4638351425344, -38.79438586768725, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999928, 1634.9241672822911
1792.5, -44416.07210911896, 1836863.0794205568, -1634.4464137004738, -39.52155747630068, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999928, 1634.9241672822911
1793.0, -45233.29089320902, 1836843.1368505433, -1634.428668740382, -40.2487212621208, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999928, 1634.9241672822911
1793.5, -46050.500723940255, 1836822.8307006226, -1634.410600265771, -40.975877081214726, 3.0040096649644704E9, -1336488.5163818516, 1837399.999999993, 1634.9241672822911
1794.0, -46867.7014395563, 1836802.160974814, -1634.3922082802178, -41.70302478965114, 3.0040096649644704E9, -1336488.5163818516, 1837399.999999993, 1634.9241672822911
1794.5, -47684.89287830259, 1836781.127677209, -1634.3734927873625, -42.43016424350033, 3.0040096649644704E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1795.0, -48502.0748784264, 1836759.7308119705, -1634.3544537909095, -43.15729529883422, 3.0040096649644704E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1795.5, -49319.24727817687, 1836737.970383334, -1634.3350912946275, -43.88441781172641, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999932, 1634.924167282291
1796.0, -50136.40991580503, 1836715.8463956066, -1634.3154053023493, -44.61153163825217, 3.0040096649644704E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1796.5, -50953.562629563865, 1836693.3588531676, -1634.2953958179712, -45.3386366344885, 3.0040096649644713E9, -1336488.516381851, 1837399.9999999932, 1634.9241672822914
1797.0, -51770.70525770831, 1836670.507760468, -1634.2750628454537, -46.06573265651415, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1797.5, -52587.8376384953, 1836647.2931220308, -1634.2544063888217, -46.79281956040964, 3.004009664964471E9, -1336488.516381851, 1837399.9999999932, 1634.9241672822914
1798.0, -53404.959610183796, 1836623.714942451, -1634.233426452164, -47.5198972022573, 3.004009664964471E9, -1336488.516381851, 1837399.9999999932, 1634.9241672822914
1798.5, -54222.071011034815, 1836599.7732263962, -1634.2121230396328, -48.24696543814128, 3.0040096649644713E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1799.0, -55039.17167931148, 1836575.4679786046, -1634.1904961554453, -48.97402412414762, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1799.5, -55856.26145327903, 1836550.7992038876, -1634.1685458038821, -49.70107311636422, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1800.0, -56673.34017120486, 1836525.7669071278, -1634.1462719892882, -50.428112270880916, 3.0040096649644704E9, -1336488.516381851, 1837399.9999999932, 1634.9241672822914
1800.5, -57490.407671358545, 1836500.3710932801, -1634.1236747160722, -51.15514144378948, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999932, 1634.9241672822911
1801.0, -58307.4637920119, 1836474.6117673714, -1634.1007539887069, -51.882160491183676, 3.0040096649644704E9, -1336488.5163818516, 1837399.999999993, 1634.9241672822911
1801.5, -59124.50837143898, 1836448.4889345004, -1634.0775098117292, -52.60916926915926, 3.0040096649644704E9, -1336488.5163818516, 1837399.999999993, 1634.9241672822911
1802.0, -59941.541247916124, 1836422.0025998377, -1634.0539421897402, -53.33616763381402, 3.00400966496447E9, -1336488.5163818516, 1837399.999999993, 1634.9241672822911
1802.5, -60758.56225972199, 1836395.152768626, -1634.0300511274045, -54.063155441247815, 3.00400966496447E9, -1336488.5163818519, 1837399.999999993, 1634.924167282291
1803.0, -61575.57124513759, 1836367.9394461801, -1634.0058366294513, -54.790132547562585, 3.0040096649644704E9, -1336488.5163818519, 1837399.999999993, 1634.924167282291
1803.5, -62392.5680424463, 1836340.362637886, -1633.9812987006735, -55.517098808862386, 3.00400966496447E9, -1336488.5163818519, 1837399.999999993, 1634.924167282291
1804.0, -63209.55248993393, 1836312.4223492027, -1633.956437345928, -56.24405408125343, 3.00400966496447E9, -1336488.5163818519, 1837399.999999993, 1634.924167282291
1804.5, -64026.52442588872, 1836284.1185856604, -1633.9312525701357, -56.9709982208441, 3.00400966496447E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1805.0, -64843.48368860139, 1836255.4513528612, -1633.905744378282, -57.69793108374498, 3.00400966496447E9, -1336488.516381852, 1837399.999999993, 1634.924167282291
1805.5, -65660.43011636517, 1836226.42065648, -1633.8799127754155, -58.42485252606889, 3.0040096649644694E9, -1336488.5163818519, 1837399.9999999928, 1634.924167282291
1806.0, -66477.36354747582, 1836197.0265022626, -1633.8537577666496, -59.1517624039309, 3.00400966496447E9, -1336488.5163818519, 1837399.999999993, 1634.924167282291
1806.5, -67294.28382023169, 1836167.2688960275, -1633.827279357161, -59.878660573448386, 3.00400966496447E9, -1336488.5163818519, 1837399.999999993, 1634.924167282291
1807.0, -68111.19077293373, 1836137.1478436645, -1633.8004775521908, -60.60554689074103, 3.00400966496447E9, -1336488.5163818519, 1837399.999999993, 1634.924167282291
1807.5, -68928.08424388552, 1836106.663351136, -1633.7733523570444, -61.332421211930864, 3.00400966496447E9, -1336488.5163818519, 1837399.999999993, 1634.924167282291
1808.0, -69744.9640713933, 1836075.8154244758, -1633.7459037770905, -62.059283393142294, 3.0040096649644694E9, -1336488.5163818519, 1837399.9999999928, 1634.924167282291
